9612108	9601038
9612108	9601108
9612108	9602022
9612108	9602030
9612108	9602114
9612108	9602118
9612108	9603003
9612108	9603161
9612108	9604129
9612108	9605131
9612108	9605150
9612108	9605184
9612108	9605200
9612108	9606086
9612108	9606165
9612108	9610111
9612108	9611137
9701162	9602065
9701162	9602114
9701162	9603150
9701162	9603161
9701162	9604030
9701162	9605053
9701162	9605131
9701162	9605150
9701162	9605200
9701162	9606086
9701162	9606122
9701162	9606148
9701162	9607091
9701162	9607105
9701162	9608194
9701162	9609070
9701162	9609071
9701162	9610195
9701162	9610251
9701162	9611090
9701162	9612052
9701162	9701015
9701162	9701023
9701162	9701147
9702094	9402044
9702094	9407087
9702094	9408099
9702094	9411048
9702094	9411149
9702094	9503115
9702094	9503179
9702094	9505006
9702094	9505062
9702094	9505075
9702094	9505082
9702094	9505100
9702094	9505105
9702094	9506098
9702094	9507013
9702094	9507018
9702094	9507032
9702094	9507169
9702094	9508155
9702094	9510148
9702094	9510228
9702094	9511154
9702094	9603042
9702094	9603086
9702094	9603136
9702094	9603158
9702094	9604034
9702094	9605150
9702094	9605199
9702094	9607076
9702094	9607202
9702094	9610132
9702094	9611190
9702094	9611197
9702094	9612052
9702094	9612114
9702094	9612207
9702155	9203084
9702155	9204060
9702155	9205004
9702155	9205041
9702155	9301042
9702155	9304026
9702155	9309097
9702155	9311042
9702155	9401139
9702155	9407087
9702155	9409110
9702155	9410167
9702155	9502072
9702155	9503124
9702155	9504090
9702155	9504145
9702155	9505062
9702155	9505105
9702155	9507158
9702155	9509049
9702155	9509132
9702155	9510017
9702155	9510135
9702155	9510169
9702155	9510225
9702155	9511230
9702155	9606040
9702155	9606112
9702155	9609070
9702155	9609071
9702198	9309097
9702198	9506144
9702198	9510182
9702198	9510225
9702198	9511030
9702198	9511171
9702198	9601014
9702198	9601108
9702198	9602102
9702198	9602114
9702198	9602120
9702198	9603003
9702198	9603037
9702198	9603042
9702198	9603150
9702198	9603161
9702198	9603167
9702198	9604097
9702198	9604198
9702198	9605131
9702198	9605154
9702198	9605199
9702198	9605200
9702198	9606008
9702198	9606086
9702198	9608111
9702198	9609070
9702198	9609071
9702198	9609161
9702198	9609219
9702198	9610251
9703082	9204035
9703082	9207091
9703082	9210068
9703082	9407087
9703082	9408036
9703082	9408099
9703082	9411048
9703082	9502072
9703082	9504102
9703082	9505097
9703082	9507008
9703082	9509161
9703082	9509175
9703082	9509176
9703082	9510074
9703082	9511180
9703082	9512005
9703082	9512006
9703082	9512139
9703082	9603004
9703082	9604062
9703082	9605032
9703082	9606043
9703082	9606073
9703082	9607032
9703082	9608183
9703082	9609059
9703082	9611112
9703082	9611188
9703082	9612105
9703166	9407087
9703166	9411048
9703166	9411057
9703166	9501068
9703166	9505035
9703166	9505062
9703166	9505075
9703166	9505100
9703166	9506011
9703166	9507158
9703166	9509161
9703166	9509162
9703166	9510101
9703166	9511222
9703166	9512059
9703166	9512062
9703166	9604034
9703166	9608085
9703166	9611230
9703166	9612131
9703166	9702014
9703166	9702154
9704097	9204060
9704097	9205004
9704097	9412117
9704097	9505105
9704097	9505162
9704097	9506024
9704097	9506075
9704097	9506110
9704097	9506112
9704097	9507050
9704097	9507113
9704097	9507115
9704097	9508155
9704097	9509146
9704097	9511030
9704097	9602114
9704097	9603161
9704097	9603170
9704097	9605131
9704097	9605200
9704097	9606133
9704097	9610111
9704097	9610154
9704097	9612108
9704097	9701023
9704097	9701147
9704097	9701165
9704097	9701175
9704097	9703007
9704097	9703148
9705030	9310035
9705030	9507012
9705030	9507121
9705030	9510135
9705030	9510209
9705030	9511030
9705030	9512059
9705030	9512077
9705030	9512219
9705030	9601038
9705030	9602030
9705030	9603003
9705030	9603167
9705030	9604129
9705030	9604178
9705030	9605184
9705030	9606165
9705030	9606176
9705030	9607019
9705030	9607057
9705030	9607229
9705030	9608053
9705030	9611050
9705030	9612108
9705030	9612126
9705030	9702038
9705044	9304104
9705044	9310035
9705044	9507012
9705044	9510135
9705044	9510209
9705044	9511030
9705044	9512053
9705044	9512077
9705044	9601036
9705044	9601038
9705044	9602120
9705044	9603003
9705044	9603037
9705044	9603167
9705044	9604129
9705044	9605030
9705044	9605184
9705044	9607019
9705044	9608053
9705044	9609159
9705044	9609161
9705044	9610140
9705044	9612108
9705044	9612126
9705044	9702038
9705044	9703098
9705044	9703167
9705104	9301042
9705104	9503124
9705104	9505105
9705104	9507012
9705104	9507121
9705104	9510234
9705104	9511030
9705104	9602022
9705104	9602114
9705104	9603003
9705104	9603161
9705104	9603167
9705104	9605131
9705104	9605184
9705104	9605200
9705104	9606008
9705104	9606086
9705104	9609111
9705104	9609159
9705104	9609161
9705104	9610111
9705104	9611137
9705104	9611230
9705104	9612108
9705104	9701129
9705104	9701162
9705104	9701165
9705104	9702038
9705104	9702061
9705104	9703098
9705104	9703167
9705104	9704097
9705104	9705030
9705104	9705044
9705220	9409188
9705220	9501030
9705220	9503124
9705220	9504090
9705220	9504145
9705220	9506011
9705220	9509175
9705220	9510225
9705220	9511164
9705220	9601014
9705220	9601108
9705220	9603003
9705220	9603042
9705220	9604034
9705220	9605154
9705220	9605200
9705220	9606040
9705220	9606086
9705220	9607207
9705220	9608039
9705220	9608047
9705220	9608086
9705220	9609070
9705220	9609071
9705220	9609239
9705220	9610076
9705220	9610111
9705220	9610251
9705220	9611063
9705220	9611090
9705220	9611201
9705220	9611230
9705220	9612052
