1001	9304045
1001	9308122
1001	9309097
1001	9311042
1001	9401139
1001	9404151
1001	9407087
1001	9408099
1001	9501030
1001	9503124
1001	9504090
1001	9504145
1001	9505025
1001	9505054
1001	9505105
1001	9505162
1001	9506048
1001	9506112
1001	9506144
1001	9507050
1001	9507158
1001	9508094
1001	9508155
1001	9510142
1001	9510225
1001	9510234
1001	9511030
1001	9511171
1001	9601108
1001	9602022
1001	9602114
1001	9603003
1001	9603150
1001	9603161
1001	9603167
1001	9605184
1001	9605222
1001	9606017
1001	9606040
1001	9607163
1001	9607207
1001	9608086
1001	9609070
1001	9609071
1001	9609239
1001	9611137
1001	9612108
1001	9701162
1001	9702094
1001	9702155
1001	9702198
1001	9703082
1001	9703166
1001	9704097
1001	9705030
1001	9705044
1001	9705104
1001	9705220
1001	9706005
1001	9707014
1001	9707042
1001	9707049
1001	9710230
1001	9711036
1001	9711104
1001	9712028
1001	9712042
1001	9802194
1001	9805056
1001	9805206
1001	9806094
1001	9810188
1001	9811217
1001	9905036
1001	9907041
1001	9908007
1001	9908144
1001	9909108
1001	9909120
1001	9909229
1001	9910238
1001	9910248
1001	9910268
9304045	9204040
9308122	9203084
9308122	9204035
9308122	9205041
9308122	9207049
9308122	9207111
9308122	9301042
9308122	9301043
9309097	9203084
9309097	9205041
9309097	9301042
9309097	9301043
9311042	9301042
9311042	9301043
9401139	9201015
9401139	9201040
9401139	9201047
9401139	9202046
9401139	9202059
9401139	9202092
9401139	9203008
9401139	9203031
9401139	9204035
9401139	9204037
9401139	9204040
9401139	9204046
9401139	9205046
9401139	9205060
9401139	9205062
9401139	9205068
9401139	9206023
9401139	9206051
9401139	9206078
9401139	9207016
9401139	9207049
9401139	9207111
9401139	9208076
9401139	9209052
9401139	9210015
9401139	9210021
9401139	9210121
9401139	9211021
9401139	9211041
9401139	9212089
9401139	9301005
9401139	9301042
9401139	9301043
9401139	9302033
9401139	9302069
9401139	9302126
9401139	9303032
9401139	9304155
9401139	9305185
9401139	9308042
9404151	9305139
9404151	9309140
9407087	9204102
9407087	9211097
9407087	9401139
9407087	9402002
9407087	9402005
9407087	9402044
9407087	9403195
9407087	9403198
9407087	9406128
9408099	9204102
9408099	9211097
9408099	9402002
9408099	9402005
9408099	9402044
9408099	9403198
9408099	9407087
9501030	9205081
9501030	9207053
9501030	9208055
9501030	9209016
9501030	9211056
9501030	9303057
9501030	9305142
9501030	9305185
9501030	9306052
9501030	9306125
9501030	9311120
9501030	9402002
9501030	9402032
9501030	9406105
9501030	9406128
9501030	9406198
9501030	9407021
9501030	9407087
9501030	9407111
9501030	9408040
9501030	9408074
9501030	9408083
9501030	9408099
9501030	9409021
9501030	9410167
9501030	9410210
9501030	9412184
9503124	9205027
9503124	9401139
9503124	9402002
9503124	9406012
9503124	9407087
9503124	9407111
9503124	9408083
9503124	9411149
9503124	9411178
9503124	9501030
9504090	9201059
9504090	9309097
9504090	9309152
9504090	9407087
9504145	9301042
9504145	9309097
9505025	9301042
9505025	9309097
9505025	9310067
9505025	9402002
9505025	9404151
9505025	9410167
9505025	9412115
9505025	9501030
9505025	9501068
9505025	9502072
9505025	9503124
9505025	9504027
9505025	9504047
9505025	9504090
9505054	9304154
9505054	9402002
9505054	9410167
9505054	9411149
9505054	9501022
9505054	9502057
9505054	9503124
9505054	9503179
9505054	9504027
9505054	9504047
9505105	9308083
9505105	9308122
9505105	9402002
9505105	9407087
9505105	9408099
9505105	9410167
9505105	9411048
9505105	9411057
9505105	9501111
9505105	9502077
9505105	9503124
9505105	9503163
9505105	9504006
9505105	9504027
9505105	9504034
9505105	9504047
9505105	9504090
9505105	9504145
9505105	9505023
9505105	9505053
9505105	9505062
9505162	9302103
9505162	9305069
9505162	9305185
9505162	9309140
9505162	9402044
9505162	9404151
9505162	9406032
9505162	9407087
9505162	9408099
9505162	9409188
9505162	9410167
9505162	9411048
9505162	9501030
9505162	9501068
9505162	9502072
9505162	9503124
9505162	9504006
9505162	9504027
9505162	9504034
9505162	9504047
9505162	9504090
9505162	9504145
9505162	9505023
9505162	9505053
9505162	9505105
9506048	9402002
9506048	9410167
9506048	9501030
9506048	9503124
9506048	9504047
9506048	9505054
9506048	9505162
9506112	9308083
9506112	9308122
9506112	9406055
9506112	9407087
9506112	9408036
9506112	9408099
9506112	9411048
9506112	9411234
9506112	9412200
9506112	9502072
9506112	9504006
9506112	9504034
9506112	9504090
9506112	9505105
9506112	9505162
9506112	9506075
9506112	9506091
9506144	9407087
9506144	9408036
9506144	9408099
9506144	9411048
9506144	9412200
9506144	9501030
9506144	9501068
9506144	9502072
