1001	9212308
1001	9305239
1001	9306240
1001	9312276
1001	9312333
1001	9401294
1001	9403226
1001	9409265
1001	9511336
1001	9601359
1001	9602280
1001	9610553
1001	9701390
1001	9702424
1001	9708239
1001	9709423
1001	9710255
1001	9802439
1001	9810389
1001	9810409
1001	9903515
1001	9903516
1001	9905323
1001	9907385
1001	9907523
1001	9908523
1001	9909506
1001	9910563
1001	9912251
1002	9303309
1002	9307201
1002	9401219
1002	9407389
1002	9409375
1002	9503443
1002	9504316
1002	9508343
1002	9606211
1002	9606386
1002	9609331
1002	9803277
1002	9807423
1002	9808299
1002	9808312
1002	9811308
1002	9812320
1002	9812472
1002	9902371
1002	9902443
1002	9903404
1002	9907422
1002	9909540
1002	9912236
1002	9912463
1002	9912516
1003	9311243
1003	9405410
1003	9503208
1003	9602324
1003	9603202
1003	9604202
1003	9604335
1003	9703290
1003	9704245
1003	9708396
1003	9805241
1003	9805404
1003	9901445
1003	9902315
1003	9903258
1003	9905313
1003	9906300
1003	9907468
1005	9307208
1005	9401262
1005	9506380
1005	9508249
1005	9607292
1005	9607465
1005	9609465
1005	9610224
1005	9705444
1005	9706509
1005	9801445
1005	9806413
1005	9808456
1005	9808459
1005	9810297
1005	9810360
1005	9811362
1005	9905481
1005	9908311
1005	9909228
1005	9910205
1005	9912223
1005	9912443
1006	9802334
1006	9807228
1006	9812538
1007	9802334
1007	9807228
1007	9812538
1008	9405414
1008	9411302
1008	9509285
1008	9605214
1008	9607265
1008	9612217
1008	9901375
1009	9802334
1009	9803315
1009	9803466
1009	9807228
1009	9811428
1009	9812538
1010	9406423
1010	9802334
1010	9803315
1010	9803466
1010	9807228
1010	9811428
1010	9812538
1011	9706543
1011	9712514
1013	9501384
1013	9609459
1013	9611253
1013	9704415
1013	9709354
1013	9803266
1013	9901384
1013	9909568
1013	9910260
1014	9503219
1014	9503285
1014	9511363
1014	9804253
1014	9903386
1014	9903458
1014	9904403
1014	9904484
1014	9907386
1014	9911338
1015	9903473
1015	9906469
1016	9508386
1016	9605281
1016	9605286
1016	9705311
1016	9805268
1016	9806340
1016	9812423
1017	9802238
1017	9812483
1017	9904495
1017	9905221
1017	9905487
1017	9906513
1017	9906523
1017	9907447
1017	9909481
1017	9909494
1017	9909508
1017	9910498
1017	9911406
1018	9704290
1018	9710254
1018	9803468
1019	9302317
1019	9302318
1019	9307208
1019	9311269
1019	9312272
1019	9402253
1019	9406286
1019	9409270
1019	9505428
1019	9506380
1019	9508249
1019	9508321
1019	9509260
1019	9601234
1019	9610224
1019	9701301
1019	9704403
1019	9706509
1019	9801246
1019	9808255
1019	9808456
1019	9808459
1019	9902237
1019	9903468
1019	9903501
1019	9905481
1019	9908326
1019	9909228
1019	9909333
1020	9610280
1020	9701290
1020	9710450
1020	9905479
1020	9906282
1021	9208213
1021	9307235
1021	9503290
1021	9508239
1021	9710223
1021	9802432
1021	9806356
1021	9806513
1021	9812449
1021	9901442
1022	9609357
1022	9806521
1022	9907378
1022	9910236
1023	9807216
1023	9903209
1023	9910336
1024	9612232
1024	9708483
1024	9709473
1024	9712488
1024	9802314
1024	9806440
1024	9807216
1024	9807235
1024	9807353
1024	9808293
1024	9808333
1024	9809596
1024	9810308
1024	9811447
1024	9812239
1024	9812447
1024	9812475
1024	9901243
1024	9901318
1024	9902283
1024	9904210
1024	9904279
1024	9904395
1024	9905381
1024	9905536
1024	9906244
1024	9906281
1024	9906470
1024	9907400
1024	9907532
1024	9909217
1024	9911315
1024	9912231
1024	9912538
1025	9310350
1025	9410262
1025	9609524
1025	9611312
1025	9611437
1025	9612253
1025	9703286
1025	9707331
1025	9711516
1025	9712343
1025	9801329
1025	9805282
1025	9904367
1026	9407247
1026	9603378
1026	9603384
1026	9608458
1026	9803479
1026	9804425
1026	9804429
1026	9902420
1026	9902449
1026	9908219
1027	9503439
1027	9509423
1027	9608253
1027	9907408
1027	9907450
1027	9911394
1028	9311325
1028	9312359
1028	9402288
1028	9405270
1028	9407344
1028	9512303
1028	9603314
1028	9606312
1028	9608247
1028	9705235
1028	9710333
1028	9901409
1028	9905351
1028	9907391
1028	9909404
1029	9407378
1029	9412227
1029	9508349
1029	9711215
1029	9811291
1029	9811337
1029	9811356
1029	9812299
1029	9901362
1029	9903417
1029	9904408
1029	9904456
1029	9904484
1029	9905437
1029	9906244
1029	9906487
1029	9908324
1029	9908338
1029	9908371
1029	9908395
1029	9908399
1029	9908442
1029	9908520
1029	9909202
1029	9909205
1029	9909224
1029	9909236
1029	9909254
1029	9909265
1029	9909479
1029	9910257
1029	9910417
1029	9911321
1029	9911524
1029	9912230
1029	9912265
1029	9912369
1029	9912456
1030	9308347
1030	9401258
1030	9412276
1030	9502336
1030	9706542
1030	9707511
1030	9709506
1030	9711446
1030	9712271
1030	9802408
1030	9806307
1030	9808468
1030	9811373
1030	9902321
1030	9909490
1031	9211309
1031	9403290
1031	9405296
1031	9409433
1031	9512364
1031	9711438
1031	9803315
1031	9807264
1031	9807344
1031	9810533
1031	9811291
1031	9811323
1031	9811350
1031	9812260
1031	9812486
1031	9902206
1031	9902239
1031	9902383
1031	9903422
1031	9908276
1031	9910316
1032	9209205
1032	9310242
1032	9310276
1032	9403394
1032	9410414
1032	9605281
1032	9606454
1032	9609360
1032	9703348
1032	9704424
1032	9705311
1032	9708390
1032	9708463
1032	9709205
1032	9710280
1032	9711212
1032	9711460
1032	9809266
1032	9810208
1032	9810440
1032	9812455
1032	9902471
1032	9903282
1032	9907245
1032	9908388
1033	9209296
1033	9410342
1033	9412259
1033	9502211
1033	9505248
1033	9508271
1033	9510287
1033	9602381
1033	9603307
1033	9603410
1033	9606256
1033	9607401
1033	9608472
1033	9612447
1033	9705442
1033	9706315
1033	9707395
1033	9801391
1033	9808292
1033	9808379
1033	9808412
1033	9810371
1033	9812230
1033	9901260
1033	9903418
1033	9903474
1033	9905549
1033	9906224
1033	9906343
1033	9907499
1033	9908286
1034	9205209
1034	9408359
1034	9604439
1034	9606477
1034	9804306
1034	9806279
1034	9812236
1034	9903220
1034	9904260
1034	9910267
1035	9405237
1035	9509373
1035	9608401
1035	9610260
1035	9706427
1035	9712216
1035	9807448
1035	9807513
1035	9810206
1035	9812523
1035	9902359
1035	9903341
1035	9908413
1035	9910262
1035	9912312
1037	9405368
1037	9607447
1037	9802445
1037	9806501
1037	9812282
1037	9901278
1037	9901288
1037	9906509
1037	9907205
1037	9907452
1038	9403218
1038	9403224
1038	9404294
1038	9404332
1038	9405304
1038	9411211
1038	9411229
1038	9502300
1038	9504219
1038	9504248
1038	9505391
1038	9507253
1038	9512336
1038	9608292
1038	9704298
1038	9704333
1038	9805484
1038	9807224
1038	9807443
1038	9812252
1038	9902279
1038	9905285
1039	9302316
1039	9305204
1039	9402229
1039	9402231
1039	9402333
1039	9403201
1039	9407265
1039	9410259
1039	9607251
1039	9702372
1039	9703267
1039	9801368
1039	9803305
1039	9806387
1039	9807305
1039	9808296
1039	9809531
1039	9812273
1039	9906469
1039	9906539
1039	9907421
1039	9909231
1039	9909453
1039	9910494
